horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.015652864151587467,-0.012427974537162979,0.0023346068539098464,0.0036435916336572498,0.014997454412478434,-0.006813292180497766,-0.004267205539941366,-0.0017175647932506982
2,-0.025791809924673934,-0.019393663456184408,0.009423834125722386,0.01103371942592304,0.02047657168667135,-0.005348722378251938,-0.004300054868733347,-0.007165577976546708
3,-0.02459965893962859,-0.018451831940417992,0.002415913573306171,0.017744397722871005,0.01729813647991194,-0.0019316976071977485,-0.008582252333756823,-0.011158911418579907
4,-0.016283001368196395,-0.014908117712627,-0.0014422427965705812,0.015351704327075045,0.013460382807409582,-0.004847020200901304,-0.015074143298546444,-0.01890489994697785
5,-0.004444234356573087,-0.007920455984662782,-0.009650899160610394,8.54883716019563e-05,0.007184805871019644,-0.0063003632215860635,-0.01522929899226219,-0.017134047616724414
6,-0.008433879344350964,-0.01416129326545422,0.022500276611444443,0.001523518065441351,0.003432583733255896,-0.010355940924037015,-0.021886614609357175,-0.019906730816487913
7,-0.008444010924516887,-0.016905543219062177,0.029668472940269038,0.010246326799978974,-0.0038986011565522193,-0.015267026672824292,-0.02245021535951943,-0.01901646888386994
8,-0.011453648300820372,-0.017667250742100838,0.023291307352111844,-0.001935660134263904,-0.0035164425679016027,-0.017608092073550123,-0.021121178074076954,-0.016406452336853523
9,-0.01701155145299009,-0.020134838479083917,0.017017797570625603,-0.005250547923893751,0.0037656246694687157,-0.017341208411247554,-0.01636974613781261,-0.015205422724278982
10,-0.024925704562121842,-0.023057255317682424,0.010021165548486926,-0.00034975664910149234,0.003536406382541411,-0.010890623035285388,-0.009915832571869669,-0.007397979165274832
11,-0.024283187555980794,-0.018312991671512815,-0.01018770745601878,-0.01178359766429798,-0.005703375199423822,0.0007896775405965764,0.003209445751291761,0.006442851327788271
12,-0.0195879638010126,-0.015979777674954905,-0.01596496122123747,-0.00788695474500089,-0.012377031141397767,0.0008943934002788201,0.005781214320786257,0.0047018245536558
13,-0.014356711106788518,-0.012762592056498014,-0.017118568414729488,0.0003223671306657196,0.0025254758145563617,-0.006907618763095088,-0.0015057406516197742,-0.005200186828156241
14,-0.011837903224644234,-0.015097926228810702,-0.017873354547126366,0.003736054216667598,-0.00029975687849173995,-0.008607306125543846,-0.005574213060112762,-0.007938053796795652
15,-0.012893576166324184,-0.014565188018073988,-0.011656360470928037,-0.0016121583658693268,-0.01678607737725989,-0.005925893441192801,-0.0024458216886231276,-0.0017849006102531241
16,-0.013400327063462045,-0.014373330473558248,-0.017177866054072836,-0.0175078871545233,-0.004919438479488554,-0.0084703734910273,-0.004003436252300488,-0.0007805226482637071
17,-0.0017831173297123604,-0.009855877183801083,-0.000145040141889695,-0.022603099519011335,-0.001996916444894576,-0.020479806023027684,-0.014513682474570433,-0.011403195100700673
18,-0.0008072747975599888,-0.008626733425157317,-0.0015895804398603967,-0.010977385754488289,0.006041701964612796,-0.02532980166175198,-0.02195612355769836,-0.01972519177531057
19,-0.004775459945217151,-0.011593701567283152,-0.0018010003885436125,-0.004591683701086344,-0.003823854242739407,-0.021471144444861246,-0.01984376696117094,-0.01735830876801222
20,-0.008777643028065952,-0.01473903402711234,0.0034982162427220085,-0.012718824893864769,-0.005678162146288946,-0.01667572582772802,-0.018014131226870685,-0.013945813192787896
21,-0.013008671619883139,-0.014599461858668361,0.011552766729112672,-0.011089926240311647,-0.014916818832952507,-0.014976200277236774,-0.018371923596394512,-0.017548213427803827
22,-0.009481685724777313,-0.009063569705518481,0.013618357354355893,-0.015252549355073914,-0.018802668209749046,-0.016830884396927738,-0.017983599262070365,-0.01934024805699689
23,-0.007601663913068375,-0.005342242631040798,0.008237615320217662,-0.015358463248236942,-0.019913825587895295,-0.017083345690242335,-0.015305751328527782,-0.018999609971825183
24,-0.020389468404641436,-0.015394441335216821,-0.013144882080269382,-0.007307331434865799,-0.007848506221459809,-0.015320320055222936,-0.009091464807364566,-0.01110451791349037
25,-0.031095451701705246,-0.02345805398129737,-0.0012737932798772905,0.0013048262512304265,0.011614655398680939,-0.017842438894429026,-0.010686537872310364,-0.010621886546567138
26,-0.0389132356156963,-0.03190709265371656,0.008022546575779834,0.026060787565228324,0.025745851813776227,-0.021501312049224532,-0.013851574392851968,-0.015652272220427865
27,-0.04532125691132271,-0.03599465114583544,0.01821561892376118,0.03622250154180184,0.029956227151963416,-0.021166637670591192,-0.01914689697465947,-0.01824162066223682
