feature,importance
candidate_minus_vanilla_mean,22.156505015764335
neighbor_y_minus_vanilla_mean,19.128920758691798
neighbor_y_minus_neighbor_pred_within_std_mean,15.064205717191184
distance_mean,8.555577024874575
query_std,5.742436266750217
query_mean,5.7302352256677
neighbor_y_minus_vanilla_within_std_mean,5.357714768484913
candidate_minus_vanilla_std,4.465009258336554
neighbor_age_mean,4.180588335503942
neighbor_lookback_stds_mean_raw,3.731614200995648
neighbor_y_minus_neighbor_pred_mean,2.500441100864701
same_user_ratio,2.112027620696081
neighbor_lookback_means_mean_raw,1.2747247061783578
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
