feature,importance
candidate_minus_vanilla_std,53.64123610938724
query_std,11.101511639877067
neighbor_lookback_means_mean_raw,9.210334210400173
query_mean,8.622407743271516
neighbor_lookback_stds_mean_raw,8.223302856004956
candidate_minus_vanilla_mean,6.4254532536727975
distance_mean,2.7757541873862315
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_stds_std_raw,0.0
same_user_ratio,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_age_mean,0.0
neighbor_y_minus_neighbor_pred_within_std_mean,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_within_std_mean,0.0
neighbor_y_minus_neighbor_pred_mean,0.0
neighbor_y_minus_vanilla_mean,0.0
neighbor_y_minus_vanilla_between_std,0.0
