feature,importance
neighbor_y_minus_neighbor_pred_within_std_mean,24.36012075377355
candidate_minus_vanilla_std,21.54616234819138
neighbor_y_minus_vanilla_within_std_mean,20.380880975149225
neighbor_y_minus_neighbor_pred_mean,5.44323881280402
candidate_minus_vanilla_mean,5.159971632168726
neighbor_y_minus_vanilla_mean,4.75511714789866
distance_mean,4.151258927445797
neighbor_lookback_means_mean_raw,4.130848703767293
query_mean,3.6616038247397444
neighbor_lookback_stds_mean_raw,3.4830449194173685
query_std,2.779939098695547
same_user_ratio,0.08247656971388359
neighbor_age_mean,0.06533628623482798
neighbor_age_std,0.0
neighbor_weight_max,0.0
neighbor_weight_std,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
