horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.005155268724494899,-0.004909805219112694,-0.0020423341622822816,-0.002598317965126539,-0.00208784373762338,-0.002596753791146102,-0.0024684482837474203,-0.0022426075151447114,-0.002762402911775898,-0.002443152793230706,-0.002546141969195284,-0.0023606888971565137,-0.004262230761107763,-0.004214754811578293,-0.004056137043876119,-0.0040844657487688315,-0.004062502037911588,-0.003994423488512292,-0.004161440684945521,-0.0037455244435150186,-0.003892033213403983,-0.0038363521175066185
