split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0,0.0
eval,cov_forecast,0.0014613215424168285,0.02322953499062894,2.0305128284233365,56.81818181818182,4.882104363503136
eval,avgy,0.005723081199793979,0.050430291243386605,7.897032877996805,14.772727272727273,-269.93075769461694
eval,y_mean,0.005723081199793979,0.050430291243386605,7.897032877996805,14.772727272727273,-269.93075769461694
eval,avgy_mix_shared,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0,0.0
eval,cov_ridge_shared,0.0016297503562577916,0.02426764104238063,2.111926391817761,62.5,1.0683452392334325
eval,avgy_ridge_shared,0.0016297503737761358,0.024268353659751867,2.1116742516562987,62.5,1.08015656158905
eval,y_ridge_shared,0.0016297503737761358,0.024268353659751867,2.1116742516562987,62.5,1.08015656158905
eval,cov_y_ridge_shared,0.0016242619469538852,0.02423922483757238,2.103676240909033,62.5,1.4548175540776982
eval,cov_avgy_ridge_shared,0.0016242619469538852,0.02423922483757238,2.103676240909033,62.5,1.4548175540776982
eval,residual_ridge_shared,0.0016237547473624781,0.024236460652906914,2.1030250264903647,62.5,1.485323219565147
eval,full_ridge_shared,0.0016192087983093104,0.02421311756053033,2.0964847482217954,62.5,1.7916977950296473
