horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.042057758734603365,-0.033781426125024536,-0.009148920589343378,0.0012070612277830556,0.029350549646362058,0.009322767897472467,0.011215832306007296,0.0012840656394039966,-0.0030615917761631323,-0.008930913222965922,-0.016297310100980594,-0.028686672288369852,0.02018133156088697,0.026228623251922805,-0.011185675064682508,-0.002428379168599973,0.003097040238327987,0.004427506198968186,0.012577616363870604,0.013581873073788388,0.013148636770574873,0.01869557719028225
