horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.04934245078101771,0.00015873985638372587,-0.002393206084172917,-0.005194561585043594,0.020531704500990688,0.03154546924607219,0.024189763879893272,0.004269333128441643
2,-0.08303732455629537,0.008269411794372775,-0.006611700407516042,-0.005556734772514155,0.0047090466932804475,0.047811015019016134,0.03272284976081411,0.02753751543447797
3,-0.11959333905019819,0.03701371179033415,0.008654464049409043,0.0038825178667612286,0.0009416691568377602,0.03551481983765154,0.025519653639515392,0.03361472676695375
4,-0.07835342146335664,0.013708417694050276,-0.005998187638322638,0.012917542364985593,0.01123592094149099,0.043349055877428086,0.01625337128135151,0.014078528066888177
5,-0.06027542377030495,-0.004100681524124409,-0.015664587813538328,0.008831149020662992,0.0028035712329131327,0.04037301122933012,0.023227925507877747,0.030497633539990705
6,-0.17817685405205677,0.1482949356234181,0.001700308500454988,-0.004293313429566058,-0.0008216217665185559,0.01985086166820019,0.028219361479148754,0.014842019401794413
7,-0.27055670496080975,0.2328501592700766,0.014715692367891008,-0.0016959450116290592,0.009007813729011806,-0.0007206707033314027,0.03422813944599653,0.0055211545837995325
8,-0.27735438019303627,0.17583245119431415,0.015099366493876339,0.013590497122537556,0.01882896341434204,0.020029109849310528,0.03642480330638601,0.008764856940236453
9,-0.26934470094236446,0.1793575113376046,-0.008169718099488455,-0.001320119986137626,0.012414815940108855,0.05011865176022801,0.03957856362085772,0.012283908500670153
10,-0.2704238801461087,0.13734085160904355,0.017846468150912093,0.014126910932294104,0.012802184123758319,0.038924613463421916,0.030704875597892485,0.028379288374310297
11,-0.23800431275411466,0.09905837623804813,0.017611943225794513,0.0003143198447323466,0.010371984834267944,0.03967398992846666,0.044571104145040834,0.03574913590635913
12,-0.25882785724260743,0.11644250160318048,-0.0008054370647808127,0.006441120538132709,-0.0030085818701496405,0.049888493255469554,0.04210249215344299,0.05539309201025173
13,-0.24570545270757474,0.11130071802204136,-0.003917406370187979,-0.0018104865941394495,-0.0008508425184021911,0.04462861080342958,0.04632450293653786,0.05381351194231215
14,-0.18639586322522508,0.07269067387283734,0.01973040884064986,0.007164550445840381,0.019056532565275144,0.01507083672222046,0.03483906533469257,0.020757548017985687
