feature,importance
candidate_minus_vanilla_h,33.51447141081551
neighbor_lookback_means_mean_raw,8.882902487558725
neighbor_y_minus_neighbor_pred_mean_h,8.202111078918941
neighbor_y_minus_neighbor_pred_within_std_mean,7.0748836287618895
query_mean,6.087719939569142
neighbor_y_minus_vanilla_mean_h,5.232976995919795
neighbor_lookback_stds_mean_raw,4.82219863795599
neighbor_y_minus_vanilla_mean,4.817026550416525
distance_mean,4.593957234910757
neighbor_age_mean,4.388505531358161
neighbor_y_minus_vanilla_within_std_mean,3.569042336813252
query_std,3.5262067648221436
neighbor_y_minus_neighbor_pred_mean,3.475185233284781
same_user_ratio,1.8128121688943797
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
