horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.003662949561754887,-0.003393947291304989,-0.0006313050060445753,-0.001184438137282398,-0.0006690357409540596,-0.0011699519838150384,-0.001032991727936796,-0.0007998159902151068,-0.001306948674916414,-0.0009826908701125506,-0.0010777778084313137,-0.0008758516402532444,-0.0010594674085015277,-0.0014749278649727365,-0.0009700753568961455,-0.0011514330486955375,-0.001460811575574262,-0.0012296300531947544,-0.0009502142431843091,-0.0012074574770672994,-0.0013038573388129426,-0.0008268407635186151,-0.0027172504981960305,-0.002663962248186081,-0.0025048866292848434,-0.0025290472704054393,-0.0025000324080925195,-0.0024284436118008888,-0.0025896761616181333,-0.0021675319033275064,-0.002308150410716044,-0.00223941324953506,-0.002299765356932509,-0.002361763623972262,-0.0022312014564537463,-0.0024067842845060822,-0.0023539742597187105,-0.0022515401644716943,-0.0023496528582504944,-0.0021434138216766875,-0.0022708339279081027,-0.0021651658587316207
