horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.0001223629942317552,-0.00011273122079810894,-0.00011757912264296441,-0.00011878446458773531,-0.00012002133493346881,-0.00012168977325872088,-0.00011773844254151319
