feature,importance
neighbor_y_minus_vanilla_within_std_mean,26.78953889974284
candidate_minus_vanilla_std,24.491132340618798
neighbor_y_minus_neighbor_pred_within_std_mean,20.917604360573783
neighbor_y_minus_neighbor_pred_mean,7.532417380556146
query_std,6.533489911512826
neighbor_lookback_stds_mean_raw,3.6958238946115447
neighbor_y_minus_vanilla_mean,3.14015982880362
candidate_minus_vanilla_mean,3.0260825782885212
query_mean,1.8089696049643373
neighbor_lookback_means_mean_raw,1.057597561862127
neighbor_age_mean,0.6387269902267878
distance_mean,0.3684566482386663
neighbor_age_std,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
same_user_ratio,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_lookback_stds_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
