horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15,N_16,N_17,N_18,N_19,N_20
shared,-0.0006737303112545452,0.00016409379852765326,0.0007495926459764005,-0.0005108644775468782,0.0008233822211843943,0.0016211013682718546,0.000254678374499894,3.522615261477442e-05,2.0546829672991153e-05,-0.0003011228070991628,2.285404604443165e-05,0.00038541021603856723,0.0003375299697907314,0.0004342384598119956,-0.00021488524972055782,-0.00016238112859321346,0.0010692223600083212,0.0009540763525335077,0.001162118030495054,0.0005663433072734085,-0.0005171526325286907,-0.0009025929997115379,0.00029899893627757405,0.00011786150466461896,0.00033269426199810276,0.0007477965868505327,-4.430958404547843e-05,0.0005165182990550202,-0.0003132806212195714,-0.0004298226677496602,-0.00018093316612357254,0.00021638157087440369,0.0002905354512259932,-6.937176317604044e-05,-0.00014866352079055586,-0.00016070364506274044,0.0007721423334350452,0.00016350749959480538,0.00046893875313000857,0.00041099011421602154,0.00032216105364886146,-0.00011806410312429884
