horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.31994726344427293,0.15356172894425246,-0.006336805959217791,0.00048516385169631443,-9.87062330989414e-06,-0.0008906369731472887,-0.000728879092267024,-0.0003731162974284021,-0.00026262139945211954,0.00013984575222100216,0.002484173318761864,0.0006128929255213879,0.035199302577390845,0.017450781871696002,0.014867429423983572,0.017037903664208272,0.01333989241684953,0.015228409372894375,0.014254139759697767,0.012267518803034153,0.013787122361953594,0.016941815153869676
