feature,importance
distance_mean,22.15803407438218
same_user_ratio,19.73977661868362
neighbor_y_minus_neighbor_pred_mean,7.38011494220507
neighbor_y_minus_vanilla_between_std,5.921041655902507
neighbor_y_minus_neighbor_pred_between_std,5.8774338713923315
query_mean,4.7588202051714
neighbor_lookback_means_mean_raw,4.039171612074796
neighbor_age_std,3.833478160303746
neighbor_weight_max,3.418633913216056
neighbor_y_minus_vanilla_mean,3.2138191754687004
neighbor_weight_std,3.0724086216977655
neighbor_lookback_stds_mean_raw,2.6171655895224784
candidate_minus_vanilla_mean,2.535059793628843
query_std,2.524637330047535
neighbor_age_mean,2.202804157957589
candidate_minus_vanilla_std,2.062096724017357
neighbor_lookback_stds_std_raw,1.4555803541144616
neighbor_y_minus_vanilla_within_std_mean,1.3279667862771065
neighbor_lookback_means_std_raw,1.0669120288608085
neighbor_y_minus_neighbor_pred_within_std_mean,0.7950443850756352
