split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0
eval,context_forecast,0.0007642598447220982,0.010521440628819876,0.28538643531087027,-4.356100893786755
eval,aggr_y,0.0013812625482276311,0.016952101998861876,0.5117894941566193,-87.14398962379117
eval,bayes_context_shared,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0
eval,bayes_context_horizon,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0
eval,oracle_context_shared,0.0006957977816572118,0.010034597808692473,0.26337895310865744,3.6912859086400824
eval,oracle_context_horizon,0.000655544561916154,0.009374069709534916,0.2514186536459656,8.064760128215338
eval,catboost_context_classifier_shared,0.0007238665382102098,0.010211994751992599,0.2723880680742963,0.3969593605200853
eval,catboost_context_classifier_horizon,0.0007298522192026868,0.010214121385997657,0.27416405034736085,-0.25245687775213627
eval,catboost_context_regressor_shared,0.0007284027517135472,0.01021757033609462,0.27347506633144253,-0.0005188856711210905
eval,catboost_context_regressor_horizon,0.000730875088431845,0.010244207729425083,0.2741395354450086,-0.2434926127880742
eval,bayes_aggr_y_shared,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0
eval,bayes_aggr_y_horizon,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0
eval,oracle_aggr_y_shared,0.0007044436905494735,0.010263854110798745,0.26484722049978543,3.1543905238236865
eval,oracle_aggr_y_horizon,0.0005362225114841758,0.008243486480199071,0.21316199665403168,22.053916804707114
eval,catboost_aggr_y_classifier_shared,0.0007910049332605555,0.010956924919806621,0.29383300886691405,-7.444725205103916
eval,catboost_aggr_y_classifier_horizon,0.0007463007290886748,0.01054308958593614,0.2774449975556338,-1.452187543019242
eval,catboost_aggr_y_regressor_shared,0.0007286236900965816,0.010227624949673915,0.2746098080610764,-0.41545529390323815
eval,catboost_aggr_y_regressor_horizon,0.0007301453286205233,0.01027745826519317,0.2750037632622932,-0.5595112953072013
