horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.30325307964777953,0.28092246195242815,-0.007218298097814267,0.008141600555427465,-0.003453666185740036,-0.0028294926454579,-0.003701342521076586,-0.003791580812026106,-0.007731227361714855,-0.015186808431973793,-0.016266365012842104,-0.01917454579730669,0.07456160850722295,-0.007979762126374718,-0.007262326016696305,-0.008310260828816429,-0.002462166958598745,-0.008634471189426556,-0.029417778111657366,0.0008630558535578398,0.0037357254787064734,0.001102628135201144
