horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.016510796862501308,0.005672940502482124,9.491026531425313e-07,1.6771291546710965e-06,0.01464172549912489,0.01029934352924872,0.013051746374789317
