split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0,0.0
eval,cov_forecast,0.0007632414547129267,0.01052347425226026,0.2860077225438114,44.21188630490956,-4.583284477667336
eval,avgy,0.0013270651792737238,0.0167591347058728,0.4932839810374646,9.866494401378123,-80.37715365960038
eval,y_mean,0.0013270651792737238,0.0167591347058728,0.4932839810374646,9.866494401378123,-80.37715365960038
eval,avgy_mix_shared,0.0007199070122260698,0.010327251310386868,0.27144538274953406,50.20241171403962,0.741667281745628
eval,cov_ridge_shared,0.0007250859416951179,0.010224354416174666,0.27250207767234924,44.2807924203273,0.35526993297488524
eval,avgy_ridge_shared,0.0007197970052430894,0.010280396903216709,0.27152464869385734,48.48837209302326,0.7126824252151097
eval,y_ridge_shared,0.0007197970052430894,0.010280396903216709,0.27152464869385734,48.48837209302326,0.7126824252151097
eval,cov_y_ridge_shared,0.0007199387318538463,0.01029072732225371,0.271676455600274,47.89836347975883,0.6571718091441953
eval,cov_avgy_ridge_shared,0.0007199387318538463,0.01029072732225371,0.271676455600274,47.89836347975883,0.6571718091441953
eval,residual_ridge_shared,0.0007150593350687234,0.010445495875214799,0.2704908502372327,48.63049095607235,1.090707316012204
eval,full_ridge_shared,0.0007149439575384408,0.010456359889041287,0.2703944123816509,48.47114556416882,1.125971355720713
