horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20
shared,-0.24631487459236717,0.11177966402407248,0.007724167070351521,0.008749848066371814,0.00706827518533665,0.00651945053845185,0.005006646397467006,0.005612411802677643,0.005500073840404568,0.004879838927459365,0.006959946002308772,0.005730809163955952,0.007636677485533981,0.006323671765778247,0.006171114648264516,0.0057398561843969445,0.007221080255192097,0.005707769732473582,0.006910035782096078,0.008062955280081016,0.008181515993114931,0.007673997576634007
