split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.000717668054399619,0.009966869194554378,0.295546672762811,0.0,0.0
eval,cov_forecast,0.0007269873321103475,0.010071217539575263,0.3041850867852425,51.00083056478405,-2.922859506986968
eval,avgy,0.0010218988481821795,0.013853379462768121,0.425474057808061,28.93687707641196,-43.961714686438846
eval,y_mean,0.0009079604486758942,0.013463705957160184,0.37822849669917497,30.220099667774086,-27.97589401479059
eval,cov_ridge_shared,0.0006984072008394027,0.009878177551755553,0.2908755922926697,49.854651162790695,1.5804882614564413
eval,avgy_ridge_shared,0.000692447830507583,0.009903718680277986,0.28848872281156396,57.78654485049834,2.388099952291239
eval,y_ridge_shared,0.0006860823605649579,0.009910810676661965,0.2868607382006987,57.188538205980066,2.9389383683175976
eval,cov_y_ridge_shared,0.0006823122968071682,0.009904158954306927,0.28612327859230735,55.67275747508306,3.188462276503557
eval,cov_avgy_ridge_shared,0.0006870857667011923,0.009883625489476418,0.28728519960869714,56.10049833887043,2.7953192898043695
eval,residual_ridge_shared,0.0006856669643151867,0.009915485157909113,0.2867869710933948,57.3421926910299,2.9638979141701376
eval,full_ridge_shared,0.0006810737979992956,0.009915894003700848,0.285889376896304,56.64867109634552,3.2676043266632835
