horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.07626684131526572,0.022485670139129877,0.022521307081427817,0.027344377907271733,0.05616307151640148,0.047462354641491004,0.047921544396576206
