horizon,V,C,Y_1,N_1
1,-0.3738614877943171,0.33651232741504816,0.002854257029860432,0.04046972881864239
2,-0.4428533277497705,0.38721309223916434,0.002888442034941203,0.06311754036179122
3,-0.369016008871309,0.3076879674249876,0.01005743439122431,0.062182253539572706
4,-0.33211911748558587,0.28988442735657294,0.007282438421670071,0.050480528135941075
5,-0.3344219906547359,0.29695566190195477,-0.006951907498387522,0.06172032769123336
6,-0.4044118030904089,0.3748115862949115,-0.012066690084385509,0.06268823186735391
7,-0.3864496664311017,0.34339545936444205,-0.006402355401018432,0.06917524202478546
8,-0.3838003301757342,0.3187898093856328,-0.0031414354995019642,0.07847742300648186
9,-0.3692331331753238,0.3080197494377334,0.007545090677052114,0.0633202501122682
10,-0.37812921863580506,0.297693534170799,0.012874151103348384,0.07246310874060448
11,-0.3271568882162016,0.24310774474031505,0.0025347025226056656,0.08430990245782734
12,-0.2513676772299284,0.17960913228878964,0.007867604160558359,0.06300396941727532
13,-0.19548206303835533,0.12403801201461288,0.011939848105394245,0.05503254520524309
14,-0.23261213708079,0.15529510206602107,0.009942743268270993,0.060500416716316695
15,-0.2780455890959282,0.2148280309653736,-0.0066408720338470865,0.07130473566883488
16,-0.2762940898365046,0.20181776817928135,-0.005894346947623298,0.08212833883414097
17,-0.34711760455220275,0.2726458649849614,-0.012507105006933899,0.08188636395351069
18,-0.33868797007446544,0.2639512366699318,0.013546042123330741,0.0577386258590574
19,-0.30593995175325694,0.22569901992886118,-0.0015241792615127649,0.07603692071042126
20,-0.2762042790468252,0.18623347331259757,0.00275920209590558,0.07861084790815848
21,-0.24187295720761906,0.13765582648522734,0.006885904050437334,0.08887956689550579
22,-0.26675716851141784,0.18627420382500676,-0.0011110893257366206,0.0852220550944305
23,-0.35201547440427167,0.2624321005026766,0.007693517688547393,0.08260279622258924
24,-0.41194022841032835,0.31757872931983705,-0.012714741573778596,0.09921605537131813
