horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.09866135483326943,-0.012808981518577227,-0.0022258405009385794,-0.014619361844995373,0.08153736457369169,-0.010740411922383852,-0.014921028123524244
