horizon,V,C,Y_1,Y_2,Y_3,N_1,N_2,N_3
1,-0.015069020061887137,-0.011987298764772688,0.006664430206125475,0.004317932635786973,0.0093953569018544,-0.004791220753730993,-0.005774845692627382,-0.002753552826945595
2,-0.02294094766227857,-0.01740704834178556,0.0035660820689513485,0.011258828504975683,0.012779918031080579,0.000554131835549839,-0.002663610848814334,-0.007070480626189308
3,-0.020630001768958302,-0.014410123610345365,0.008109031088895468,0.013566064661377901,0.007066373908776222,-0.004596694294615568,-0.006485037521292132,-0.010899867946751093
4,-0.011479767514089263,-0.010363045344122466,0.0030313894226172582,0.00929115315432266,0.00426135133149983,-0.011931267819967693,-0.013939028005131701,-0.012992476505293253
5,-0.004692965804206689,-0.008289357241661627,0.0042450623850856725,0.002015534312234253,-0.004831439427461369,-0.012131547194175528,-0.01284034082870292,-0.016512921405714233
6,-0.007174434405490402,-0.012741459868478994,0.0096198179043837,-0.0024120436725883305,-0.0003757305583081176,-0.011863662320758412,-0.010036651601981977,-0.013907230851921727
7,-0.006420936398656739,-0.014888126866612728,0.010104641293797291,0.003512380808834012,-0.0027166160827886768,-0.014188199339902537,-0.007310679692927187,-0.016492750699436003
8,-0.009057085665966405,-0.015457560366940612,0.0035442890282889198,-0.007325108203596451,-0.007626394551542809,-0.0138122564948133,-0.005224267682104203,-0.013987646453021025
9,-0.01585850263339503,-0.018694036281890664,0.0073985369232766034,-0.007539730113349617,-0.004893933004551105,-0.01278712343546465,-0.006936356418200895,-0.012932311943500939
10,-0.023767848885528967,-0.021807673723402334,0.00012183505665871537,-0.009887387071642544,0.0031238520593744037,-0.005050048283128724,-0.002213460154361614,-0.005253194648691045
11,-0.025075356749564712,-0.019004968983755217,-0.01154485266842702,-0.014839517360812779,0.005764987149491714,0.002812251020687679,0.002222486170776671,0.001099342089829266
12,-0.019796253543282544,-0.01606251408378049,-0.012999280004548246,-0.012731472762001787,-0.0016319773359169591,0.0037579807431791174,-0.0023920856991291348,0.0030502305741189743
13,-0.012768253964836551,-0.011118283758494418,-0.009954898831578797,-0.005619372843148617,-1.820140829327084e-05,-0.006072919219143444,-0.006572027613186118,-0.00291390889038976
14,-0.009113916478327313,-0.011286663871141635,-0.016232633522833186,-0.002675362611630124,-0.003380424902007371,-0.011444182503484312,-0.0072079407486533905,-0.0032654766105383337
15,-0.01054253083261682,-0.01112228570852596,-0.013806441022344539,-0.00651153622493712,-0.013442490876232607,-0.009264905635693273,-0.0009290516954316363,-0.0024793461790644533
16,-0.013428751441771341,-0.01361892059260299,-0.012555065404084128,-0.01316374466692868,-0.00589989991478819,-0.008247920933797762,-0.004785524638334416,-0.00781765722943885
17,-0.0026771320173513934,-0.008835844729125221,-0.007632351151667807,-0.014645170251299466,-0.00567095960819387,-0.014416920436143817,-0.016138032918637135,-0.012847538135727005
18,-0.0015191411948852743,-0.008418430164790682,-0.014767170742474836,-0.002724613656117062,0.0035995130697167115,-0.02059391754173311,-0.021862941980537565,-0.016875876237361906
19,-0.004328315680635455,-0.011419709344047553,-0.004674415893141043,-0.003916858008172924,-0.0019259574762347167,-0.02137498486781513,-0.019375152332757124,-0.018039111878568628
20,-0.006750873540181641,-0.012678459450406389,0.006289957465976666,-0.014048760591097966,-0.004206107001941306,-0.0191392589842248,-0.01816767569808196,-0.018312668635619637
21,-0.009812473773510624,-0.010938721825569977,0.0034887110157307915,-0.016831547753041794,-0.00930178625175538,-0.017366966542875072,-0.014392789734964193,-0.01864293219347564
22,-0.006018597154702036,-0.0048005357708074785,-0.008368621619882388,-0.013419075685946929,-0.009222191581966967,-0.015582486247575794,-0.016931353857430102,-0.01950005636972544
23,-0.005876489177726937,-0.003277420404445438,-0.009486592546468149,-0.0126599023281194,-0.013806413304850312,-0.014602841169947856,-0.016295215038825993,-0.015568376683133047
24,-0.017467023589709862,-0.012039795865358633,-0.009278930521298906,-0.017056253316640995,-0.008182805650909168,-0.011556347713724135,-0.013022302545045699,-0.011789398885453054
25,-0.02644201381225928,-0.019546779915335735,-0.002539191498016274,-0.0009328344113694085,0.0060855179823974415,-0.011906362310776363,-0.01663409188900467,-0.011647346820550563
26,-0.032443105335383846,-0.026285532547215735,0.006792496508492604,0.014520951662044604,0.019213378892682417,-0.012560175439909654,-0.02188603673237654,-0.011970765270293893
27,-0.038331433822961114,-0.030065054083263803,0.016435140278741024,0.024394502465452255,0.026807471018583513,-0.017534139489666773,-0.021789914897207212,-0.01765750588780952
28,-0.03597317884317507,-0.028717788793139593,0.019281756876701313,0.02726414500086512,0.012275017001373687,-0.018229022002073457,-0.012681180243766407,-0.017156463321162302
29,-0.027628107474253927,-0.02598057101647651,0.010039616350595571,0.028071598169133728,0.006638367852013922,-0.019008050990024193,-0.01346508913612761,-0.017109421222228697
30,-0.014566103992759491,-0.019322077334024693,0.005495585854745391,0.01970107066429663,-0.007718821873610971,-0.01771614329351592,-0.013893472156281133,-0.0179894872871817
31,-0.006922619814837591,-0.015540144667111943,0.001242956172029249,0.014822449451119922,-0.011967633970349412,-0.01952787972733861,-0.011669281135085372,-0.019349558213658705
32,-0.004569647156336257,-0.015091805399219166,0.0015129048173692663,0.003442501600630586,-0.005996832222886417,-0.018360517271850712,-0.009780381003984328,-0.02119850037410324
33,-0.0030970802856710895,-0.012294510307999851,0.0005900244674822346,-0.009996377783646355,-0.014698465016304445,-0.008887346693345316,-0.008636470210864208,-0.013570347126615577
34,-0.009821401269047264,-0.01557020773368734,-0.011133141955602643,-0.004966746709330004,-0.014153401677407099,-0.005281659539806264,-0.009008886705180841,-0.006363545476381149
35,-0.01965841617283993,-0.01852829520525044,-0.021759934545085034,-0.010662350550288753,-0.0029097684236824048,0.0013736547234827565,-0.003030933121201602,0.001204856996359786
36,-0.022052329118797065,-0.01716919319932733,-0.02402232521093269,-0.008242196593287112,-0.011634234041541047,0.003424203780517181,0.004259314775980386,0.009813148975502457
37,-0.015464390908748933,-0.01441443930565546,-0.03406207728840257,-0.012431176552367378,-0.010602000701271184,0.0015164083566973493,0.005571069341992803,0.006347354512971132
38,-0.012300380141275238,-0.011139906068413544,-0.018742066824282696,-0.0020676788989397042,-0.01402016546600219,-0.0023812505717139844,-0.0037395587595689533,-0.0005348325044166027
39,-0.016468251262040937,-0.013455987808575291,-0.016601812803421354,0.007673793840331949,-0.012805466747913184,-0.008186637656434154,-0.006762545238799375,-0.0034182171182173134
40,-0.029203533727169405,-0.021074885892022468,-0.012016407484307299,0.008437733618155455,-0.01143400088564137,-0.01437059717598191,-0.00891646801859824,-0.005039659460580965
41,-0.038322356105482624,-0.0288698420691689,-0.009599170310501575,0.007666849776185178,0.002089913751067617,-0.018222034851963605,-0.01505933299482509,-0.009172300741191453
42,-0.03823401033458364,-0.03015144283576526,-0.006491001528099536,0.0044411748694111715,0.012537657896579311,-0.019198599047067257,-0.021528238467585475,-0.01845499708203803
43,-0.037726125629021744,-0.030192023964616406,0.0011166269742035459,0.014052520620787283,0.009462394502951606,-0.021649486589073515,-0.025499790740052465,-0.02618730057466418
44,-0.030947683699034507,-0.026459900355221323,-0.0006445690223054468,-0.0016131928949628927,0.010181345570457972,-0.01786009271289483,-0.02009996550231497,-0.025347821937470604
45,-0.024473958808347816,-0.020851770931393836,0.004277692374706734,-0.002535581676617954,-0.0035376051153128496,-0.015370304940727861,-0.016622467854253208,-0.025796574985029925
46,-0.021020673080890555,-0.01552979375711561,0.001763963452760424,-0.011437730083715977,-0.0027894778825652035,-0.01566510293468545,-0.021331192000673974,-0.02224824518879879
47,-0.01678609351015999,-0.01095002363465056,0.005188453437554041,-0.01989001960694349,-0.011253329090840744,-0.01574813962857165,-0.022035535939091994,-0.021758834220645177
48,-0.013262437483325491,-0.007402645112008466,-0.004896530702981398,-0.019403490463723302,-0.006237392920590779,-0.017830490782533515,-0.021173456867851385,-0.019660069316664724
