horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,0.0001022531399959391,0.00010639843503295923,0.000110458538795195,0.00012966716110589035,0.00011573144082193438,0.0001250402207442974,0.0001467257043193541,0.0001275300196667932,0.00010199474490240388,7.903614908590356e-05,0.00010215068734703103,0.0001417253882354113,9.519657517463169e-05,0.00013944097960260631,0.00012766078042554768,7.049511346873081e-05,0.00011099342561812168,0.00011365991610464543,0.00010801014043908358,0.00011694433638889096,0.00013035525245779127,0.00011016212449375448,0.00012162832458562893,0.00010653874635744022,9.598432397628339e-05,0.0001273132422526352,0.00013164337276952876,0.00011149777773658976,0.0001218359750215266,9.973322123673704e-05,8.173738702634074e-05,0.00010191878066780839
