horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.024412707021543478,0.00019399388411860748,-0.004380710196248777,-0.0004931958598351843,-0.01618134463290443,-0.015667712561327266,-0.014382211082359287
