horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,Y_17,Y_18,Y_19,Y_20
shared,-0.040156003924016075,-0.03848043394801389,0.011685589696626576,0.00927525819513509,0.0047300113019037165,-0.0024842033438125296,0.0015580624216847546,-0.01359532349453023,-0.009789158133438247,0.006908404316510929,0.002515229755540239,-0.0023697188843951346,0.0050275016263564955,0.011211141312406754,-0.01307459568390196,0.004751380873100457,-0.0012480963283287069,-0.00028908955644131053,-0.004813969420028248,0.001516040148353548,0.007384254280863249,0.00240526160838784
