split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,647.6717529296875,11.612339973449707,0.2502205967903137,0.0
eval,context_forecast,668.4618530273438,12.048151969909668,0.25850269198417664,-3.309917449951172
eval,horizon_knn_weighted,1542.1678611229431,20.682120357387202,0.5925840091878731,-136.82463265982133
eval,horizon_knn_mean,1542.1678466796875,20.68212127685547,0.5925840139389038,-136.82464599609375
eval,residual_knn_weighted,1565.5365255978268,17.685763490554706,0.6378508999669064,-154.91542588775337
eval,horizon_mix_scalar,646.4849805311228,11.759826529195442,0.2500833986630894,0.0548308688350384
eval,residual_mix_scalar,665.3361650763786,11.830303861529446,0.25800749346000384,-3.1120126678522744
eval,residual_ridge_shared,665.3361650763786,11.830303861529446,0.25800749346000384,-3.1120126678522744
eval,residual_ridge_horizon,969.3944091796875,14.453925132751465,0.40103453397750854,-60.27239227294922
eval,horizon_ridge_shared,655.7371615564621,11.908540119878856,0.25544319468795845,-2.0871974428313345
eval,full_ridge_horizon,2064.400146484375,21.647064208984375,0.7848623394966125,-213.66815185546875
eval,horizon_mix_scalar_eval_fit,644.9245209303682,11.647681637985828,0.2493575767155085,0.34490369133298227
eval,residual_mix_scalar_eval_fit,647.6717820272996,11.612340370360581,0.25022059847659084,-6.739161921804378e-07
eval,residual_ridge_shared_eval_fit,633.9837752369451,11.349296828616103,0.24366101240479776,2.6215205581229304
eval,residual_ridge_horizon_eval_fit,606.8344116210938,11.23484992980957,0.23322813212871552,6.7909932136535645
eval,horizon_ridge_shared_eval_fit,643.99064910754,11.569574411751805,0.24813453995401644,0.833687099725612
eval,full_ridge_horizon_eval_fit,500.4100036621094,9.925809860229492,0.19010679423809052,24.024322509765625
