horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.013423856315230479,0.0046035322356831445,0.00140706925913145,0.0010199487753525438,0.004864354680556397,0.003815039958937765,0.0039249920979453345
