horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-0.014207570270255742,-0.012611542416968767,-0.002005149814141458,-0.0007535356761874286,-0.001192771898795312,0.0024647924168436906,0.0005386769297625326,0.0033103642637352815,0.0021709957513822457,0.0036898493325153384,0.0014560916682167114,0.0015422244079245444,-0.007252059436483446,-0.007083134906458793,-0.007778482381393656,-0.005505528311706138,-0.005297109546062035,-0.00583737526397522,-0.0048293511677911915,-0.004622293537608755,-0.005209312810921465,-0.005798565107613616
