horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-7.986612775631487e-05,1.9888279014950968e-05,6.370171369365289e-07,1.0874684285980512e-06,2.7989499571809856e-05,5.822539167231578e-06,7.962049327839858e-05
