split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,5569495.078654078,213.75184153766008,0.24478885385533303,0.0,0.0
eval,cov_forecast,11802432.907957196,239.88353907242896,0.26036446241297406,40.77724358974359,-6.362874907223519
eval,bayes_cov_shared,5569495.078654078,213.75184153766008,0.24478885385533303,0.0,0.0
eval,bayes_cov_horizon,6578973.14446787,217.90143610273915,0.2464209363891937,43.57371794871795,-0.6667307388208222
eval,oracle_cov_shared,5044055.195531385,205.25238537330452,0.22885152612915746,40.77724358974359,6.510642733592076
eval,oracle_cov_horizon,4761232.763949314,189.37477605349483,0.21308348352836298,100.0,12.952129897919086
eval,catboost_cov_classifier_shared,5957760.061742139,217.75587227881792,0.24536929067197102,24.03044871794872,-0.237117339084821
eval,catboost_cov_regressor_shared,11589554.631727217,233.63253762424378,0.24524708022015462,0.1282051282051282,-0.18719249573855243
eval,catboost_cov_regressor_shared_soft,7203284.092572833,223.80262873651662,0.2446666981520438,48.357371794871796,0.0499024777334877
eval,catboost_cov_regressor_horizon,7139110.426184785,219.63281162766256,0.24666497048930328,43.181089743589745,-0.7664224103434908
