feature,importance
neighbor_y_minus_vanilla_mean,22.918092958436755
neighbor_y_minus_vanilla_mean_h,20.558063570956126
candidate_minus_vanilla_h,20.222950546181256
neighbor_lookback_means_mean_raw,3.8112005749462816
neighbor_lookback_stds_mean_raw,3.3540141011892786
query_mean,3.2339541692718625
neighbor_age_mean,3.0675883632396466
neighbor_lookback_means_std_raw,2.6474354095170405
query_std,2.437696186454812
neighbor_lookback_stds_std_raw,2.316996215264744
neighbor_weight_std,2.162319370471487
neighbor_weight_max,2.0766362935571414
neighbor_y_minus_neighbor_pred_std_h,1.6121549198595604
neighbor_y_minus_neighbor_pred_mean_h,1.4710706770045696
distance_mean,1.388209434208811
neighbor_y_minus_neighbor_pred_between_std,1.2273409347333561
neighbor_y_minus_neighbor_pred_mean,1.0761396966299979
neighbor_y_minus_vanilla_std_h,1.0458956085189914
neighbor_y_minus_neighbor_pred_within_std_mean,1.0252471184031806
same_user_ratio,0.8112998890653952
