horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,0.19609775636978502,3.953529395396615e-05,0.005740132131696588,0.0030222902084770797,0.02536519984401062,0.025790827686650798,0.025987667260567393
