feature,importance
candidate_minus_vanilla_h,30.726732919533507
neighbor_y_minus_vanilla_mean_h,28.252714697381737
neighbor_y_minus_neighbor_pred_mean_h,7.344911253179988
query_mean,6.747481959300987
neighbor_age_mean,5.820810941504221
neighbor_lookback_means_mean_raw,3.8685221110341987
neighbor_lookback_stds_mean_raw,3.714556193873053
distance_mean,3.2780892303657017
query_std,2.9584182876563005
neighbor_y_minus_vanilla_mean,2.7979266010521133
neighbor_y_minus_vanilla_within_std_mean,1.485547916167952
neighbor_y_minus_neighbor_pred_within_std_mean,1.3795218656534673
neighbor_y_minus_neighbor_pred_mean,1.3325980143953122
same_user_ratio,0.29216800890149197
neighbor_lookback_stds_std_raw,0.0
neighbor_weight_std,0.0
neighbor_weight_max,0.0
neighbor_lookback_means_std_raw,0.0
neighbor_y_minus_neighbor_pred_between_std,0.0
neighbor_y_minus_vanilla_between_std,0.0
