horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.024342422837536085,0.0012305773805769873,-0.0020898512663953487,9.408795603088291e-05,-0.017029272828396076,-0.015521150613349945,-0.016770943487390236
