horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.30844552109748546,0.31762574196876286,0.0040987722760741615,-0.0002284114148894588,0.0031184905784132516,-0.005190037584786985,-0.0033442642794074317,-0.0036312678918160304,-0.007190069194401156,-0.00830483668647355,-0.005530410932164263,-0.007921756769553806,-0.013238483156163034,-0.010408394648610559,-0.01220000686845099,-0.007138735364582187,-0.012732560808656777,0.0204276856269755,-0.004790808273730806,-0.0008854218832772283,0.013145359156752499,-0.0022883919118910703,0.001274280447162855,-0.0076693483239808945,-0.002693813220179954,-0.0222623946900808,-0.006167079680366412,0.000927433825735823,0.005332720850180672,0.0011891956727508779,-0.0022129891821491008,0.007387651599284104
