horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.09874598325331546,0.018756945478405857,0.01912695603775317,0.014709060430984142,0.013915201778351942,0.018028505845362953,0.019459991051363604
