horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-0.01609829007407336,-0.014640188133697262,-0.0020196758038282456,-0.0007521916866864718,-0.0011750040572377266,0.002437557954215131,0.0005015140287463067,-0.00931978354453088,-0.009221232903093598,-0.009928935257805218,-0.007685011279937673,-0.0075126379406316975
