split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,8.76743185431832,1.2590115597669147,0.832820977007218,0.0,0.0
eval,bayes_avgy_shared,8.76743185431832,1.2590115597669147,0.832820977007218,0.0,0.0
