horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.021360021289219426,-0.000253473531102328,-0.004380209489644629,-0.005088655259271553,-0.008953429757840936,-0.008499213033352918,-0.010739302177343757
