horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10
shared,-6.582991481774572e-05,-6.283628327123526e-05,-5.655830135360921e-05,-6.144448647878242e-05,-6.249772729855552e-05,-7.162946126282754e-05,-5.976342617535175e-05,-6.743106046497214e-05,-6.72821130447929e-05,-7.142972908652124e-05,-6.121830839691385e-05,-5.0639777319313735e-05,-6.368981472651205e-05,-6.54082055789489e-05,-6.130528434884242e-05,-6.90295960082945e-05,-5.872612860914646e-05,-6.606979492472241e-05,-6.720563910740887e-05,-6.272964432669838e-05,-6.571078878162687e-05,-5.759617365489422e-05
