horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,N_1,N_2,N_3,N_4,N_5,N_6,N_7,N_8,N_9,N_10,N_11,N_12,N_13,N_14,N_15
shared,-0.02675102712763737,-0.006559541621858861,-0.01424359114470361,0.0020817871898938353,0.006259948832048124,0.02875032620441653,-0.00027219534412677095,0.005959008619270204,-0.00023722060335429907,0.006752187597227946,0.010566354903490272,-0.007562224302859971,-0.004025772466855175,0.012044367448999244,0.006966078498221563,0.0046382102417089795,0.012109750245206476,0.003342868594328676,-0.011972219110164512,-0.002028821386130013,0.005445544247527417,0.0215097615767481,0.006907541546625134,-0.0108836791208827,-0.008414021355005297,-0.012763803637388549,-0.003201201034191621,0.008320242115474377,-0.005939621380093774,-0.0134524710044445,-0.000795333884068735,-0.009598478209391715
