horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,-1.0165644676822854,0.053771492377300896,0.055208525471307224,0.05843350149521858,0.07294923597310372,0.03317106312084316,-0.00014437670435836733
