split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,5.365696255070816,1.4313272059196607,21424767701734.71,0.0,0.0
eval,catboost_cov_regressor_shared,5.4157950228728335,1.438207571838934,21424767701734.695,30.25974025974026,7.292961220174575e-14
