split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0
eval,context_forecast,3784260.964487746,183.2302831305237,0.2015021463935037,-3.792711157552313
eval,aggr_y,5643398.802759084,233.1667516387785,0.2521168055641703,-29.86405974447895
eval,bayes_context_shared,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0
eval,bayes_context_horizon,3647635.6799461814,178.6432454390593,0.1945653655005109,-0.21961127511433187
eval,oracle_context_shared,3380666.600046663,170.86224199980862,0.17783569711625116,8.397754194423351
eval,oracle_context_horizon,3256575.320664769,158.3727722725877,0.16402578256162406,15.511169600330408
eval,catboost_context_classifier_shared,3718175.826545292,180.89083562958274,0.1946322828252434,-0.254080042230251
eval,catboost_context_classifier_horizon,3722925.9437604486,179.7830012110717,0.19549135401779358,-0.6965831606735104
eval,catboost_context_regressor_shared,3634048.448741807,178.46930519122245,0.19411361678042177,0.013082149046218749
eval,catboost_context_regressor_horizon,3657485.7699885475,179.35397736958723,0.19509292611934373,-0.4913550153605681
eval,bayes_aggr_y_shared,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0
eval,bayes_aggr_y_horizon,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0
eval,oracle_aggr_y_shared,3385090.4540263447,171.56723756294596,0.17411652169633243,10.313482175553869
eval,oracle_aggr_y_horizon,2916560.123342483,143.2313933295566,0.14534732632625064,25.132345590789225
eval,catboost_aggr_y_classifier_shared,3643574.275734488,185.17960073248057,0.21542706856003013,-10.96536638822767
eval,catboost_aggr_y_classifier_horizon,3777162.4877877617,182.71877450163493,0.20060932723820765,-3.3328246384250924
eval,catboost_aggr_y_regressor_shared,3636231.4326884747,178.71274190482583,0.19415847890625726,-0.01002609943696784
eval,catboost_aggr_y_regressor_horizon,3644334.3931002067,179.91350500432094,0.19655452986531904,-1.2442195289551645
