horizon,C-V,Y-V_1,Y-V_2,Y-V_3,N-V_1,N-V_2,N-V_3
shared,-0.060711324564797456,0.03253535086913172,0.02972100293268614,0.029732041229291243,0.04683226013999659,0.03639300733254595,0.035708766915119275
