horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.0017466195799521259,0.007941874818047066,0.005772147565362411,0.014433624590933291,-0.012729963936620818,-0.010983812506947887,0.0017839828408379808
