split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.000468724314274467,0.012907313593637405,0.6361053570688614,0.0,0.0
eval,catboost_avgy_regressor_shared,0.0004687695067622942,0.012937081112896622,0.7908029215940159,2.0833333333333335,-24.31948777133278
