split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,3633388.0250740694,178.38438088504478,0.19413901433563402,0.0,0.0
eval,cov_forecast,3746443.251406708,182.4575739059619,0.19820671371903162,46.536898061288305,-2.0952508682078834
eval,avgy,7087247.152960836,269.3536119614257,0.3418266462742775,12.601626016260163,-76.07313369960566
eval,y_mean,7087247.152960836,269.3536119614257,0.3418266462742775,12.601626016260163,-76.07313369960566
eval,cov_ridge_shared,3635977.1432338124,178.42184672284694,0.19431881124801054,42.80018761726079,-0.0926124576205371
eval,avgy_ridge_shared,3636125.6628581174,178.42553757033093,0.19433004264435408,42.70637898686679,-0.09839769166119446
eval,y_ridge_shared,3636125.6628581174,178.42553757033093,0.19433004264435408,42.70637898686679,-0.09839769166119446
eval,cov_y_ridge_shared,3637160.866186719,178.44198339341497,0.19440414199403455,42.62038774233896,-0.13656588260109886
eval,cov_avgy_ridge_shared,3637160.866186719,178.44198339341497,0.19440414199403455,42.62038774233896,-0.13656588260109886
eval,residual_ridge_shared,3636903.5046246354,178.43877229620915,0.19439160690229026,42.53439649781113,-0.13010912181698583
eval,full_ridge_shared,3637819.040993086,178.4536225971158,0.19445708991652896,42.52657911194497,-0.16383908303204042
