split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0,0.0
eval,avgy,0.002645258698714686,0.03115056857234371,3.358411563375051,30.681818181818183,-57.32234542815313
eval,bayes_avgy_shared,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0,0.0
eval,bayes_avgy_horizon,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0,0.0
eval,oracle_avgy_shared,0.0009535921229350593,0.01937724827653708,1.5821353815491574,30.681818181818183,25.88601953238842
eval,oracle_avgy_horizon,0.0008775517448087219,0.01777050705680531,1.4895860856054772,84.0909090909091,30.22142394332125
eval,catboost_avgy_classifier_shared,0.0018140927391986487,0.027713075891999908,2.6154118989770123,23.863636363636363,-22.517066905957805
eval,catboost_avgy_regressor_shared,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0,0.0
eval,catboost_avgy_regressor_shared_soft,0.0015967823152838623,0.024796780474227953,2.272479670829049,44.31818181818182,-6.45265626507676
eval,catboost_avgy_regressor_horizon,0.0015897839169864776,0.024155972380021252,2.1738285841278726,22.727272727272727,-1.831417907003628
