feature,importance
candidate_minus_vanilla_h,31.35295549899388
neighbor_y_minus_neighbor_pred_mean,6.365734348633331
neighbor_y_minus_vanilla_between_std,6.275514428867434
neighbor_y_minus_neighbor_pred_std_h,5.0510765995592815
neighbor_lookback_stds_mean_raw,4.837439876424464
neighbor_y_minus_neighbor_pred_within_std_mean,4.247886375797803
neighbor_age_mean,3.470718882442599
query_std,3.465361202855925
neighbor_y_minus_vanilla_std_h,3.4415028212185157
neighbor_y_minus_vanilla_within_std_mean,3.437852611760779
distance_mean,3.1572954776758944
neighbor_lookback_means_std_raw,2.8425951298761625
neighbor_y_minus_neighbor_pred_mean_h,2.78270030034482
neighbor_weight_max,2.4861697444934348
neighbor_lookback_means_mean_raw,2.452745878899194
neighbor_y_minus_neighbor_pred_between_std,2.347910211589747
neighbor_lookback_stds_std_raw,2.3299638177873967
query_mean,2.274397409870059
neighbor_weight_std,2.0219115580613125
neighbor_y_minus_vanilla_mean,2.0070578591244
