feature,importance
candidate_minus_vanilla_std,47.867686509118045
neighbor_y_minus_vanilla_between_std,17.01060724066559
candidate_minus_vanilla_mean,11.626638960229428
neighbor_lookback_stds_std_raw,6.359109296282785
neighbor_y_minus_vanilla_mean,3.3535376329859825
query_std,3.287488573281553
neighbor_lookback_means_std_raw,2.69843794786021
neighbor_lookback_stds_mean_raw,1.6774436878270267
neighbor_y_minus_neighbor_pred_within_std_mean,1.3819237869297223
neighbor_age_mean,1.1491305569331707
neighbor_weight_std,0.8160727201506326
neighbor_weight_max,0.7646917208366504
neighbor_y_minus_neighbor_pred_between_std,0.608871291325859
neighbor_y_minus_vanilla_within_std_mean,0.5282627530944786
query_mean,0.5261543604955313
neighbor_lookback_means_mean_raw,0.34394296198331
distance_mean,0.0
same_user_ratio,0.0
neighbor_y_minus_neighbor_pred_mean,0.0
