horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.1220344847247787,-0.0027328027001239158,-0.006979982758824898,-0.006576768081862331,0.04548933616522092,0.015284430222327127,0.004359743262752812
