split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,8.76743185431832,1.2590115597669147,0.832820977007218,0.0,0.0
eval,bayes_cov_shared,7.262044636575693,1.1915215835205049,0.7910141195994413,50.77922077922078,5.019909267656971
