horizon,V,Y_1,Y_2,Y_3,N_1,N_2,N_3
shared,-0.1837301983852362,0.10108948320474735,0.06062250237748405,0.01464646448297436,-0.0085671373917655,-0.005491350991743057,0.02017244065959649
