split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,catboost_cov_regressor_shared,2614719.3267209213,172.68148177439224,0.29394557261382265,0.2442002442002442,-0.00753475879713875
