split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0
eval,context_forecast,0.0020425562367978266,0.027570494190426655,2.7182720797789806,-27.33547721379606
eval,aggr_y,0.004301151258700937,0.04388093262426977,6.245738242364074,-192.57706230369348
eval,y_mean,0.004032778312654092,0.042440065501533196,6.094757608721009,-185.50448440466866
eval,aggr_y_mix_shared,0.0016450970514001553,0.02435542789011442,2.1347327070640385,0.0
eval,aggr_y_mix_horizon,0.0016447723071062296,0.024344541215723707,2.135511663126798,-0.03648962983430811
eval,context_ridge_shared,0.0016295906425054594,0.024266809888250435,2.1116322919420707,1.082122133863705
eval,context_ridge_horizon,0.0016244289780955538,0.024244506466561424,2.1039623389534774,1.4414154994083785
eval,aggr_y_ridge_shared,0.001629586519319721,0.024266990939647456,2.1115126636639605,1.0877260334860945
eval,aggr_y_ridge_horizon,0.0016245204716229436,0.024245002304031513,2.103963884393262,1.4413431044064433
eval,y_ridge_shared,0.001600213523615225,0.024122863012493074,2.069183717017725,3.0705947320432925
eval,y_ridge_horizon,0.0015851595137796669,0.0240422061554592,2.0472276772493383,4.099109435346989
eval,cov_y_ridge_shared,0.0015985833137097019,0.024115844597454063,2.0670110910548223,3.172369814034272
eval,cov_horizon_ridge_shared,0.0016239728364178556,0.02423731132276933,2.103272968147126,1.4737085731065585
eval,cov_horizon_ridge_horizon,0.0016169809724851884,0.024205692157313146,2.0928915480046624,1.9600186440634773
eval,residual_ridge_shared,0.0015892733672333815,0.02407841159136187,2.054725054684312,3.7479002460108135
eval,residual_ridge_horizon,0.0015702808244118585,0.023969610958838115,2.0274831520436245,5.024027348506666
eval,full_ridge_shared,0.001588564292065934,0.024075851459044284,2.053833566994981,3.7896613379911295
eval,full_ridge_horizon,0.0015693095995550491,0.02396514586313959,2.0262424445162193,5.08214738963873
