horizon,V,C,Y_1,N_1
77,-0.2504858768004109,0.11233231579384649,-0.013106199338333391,0.161583878492423
78,-0.24884144852806106,0.10715331301188154,0.00885990552798742,0.14119822317819952
79,-0.20681871584417197,0.08402090097368677,0.011747833177876732,0.11314025652237446
80,-0.19091649405148856,0.09032490882116698,0.01164935953183892,0.08712510294191683
81,-0.15155548822219644,0.07124631959891363,0.020359309901307396,0.05887913629072271
82,-0.19713252287632146,0.10721068030253232,0.026720059010139748,0.06297700974806371
83,-0.1891829324696062,0.06736036693792666,0.035437735020287194,0.08686534361121846
84,-0.2597532228302107,0.14034228741298263,0.022418682301926618,0.10522704444945381
85,-0.33564096170496616,0.17795856827628195,0.02850862852734674,0.13530025223117664
86,-0.30755006094873927,0.1485463277465521,0.013954942446846181,0.15777004289340352
87,-0.35624473402084195,0.19967048810577273,-0.009239407776451571,0.17431878337429144
88,-0.3526587737117391,0.1862445240440169,-0.0022368584888390886,0.1551935643524728
89,-0.34006172761581765,0.19203792214625245,0.018988727432632663,0.10753276669707607
90,-0.35781924221814543,0.2398345943057973,0.022025082946885186,0.07418099827842248
91,-0.4107399612502042,0.2993118108843216,0.005618234333555546,0.08405032434327078
92,-0.29497270879413845,0.17897478526524838,0.020950584423615387,0.06992187399523267
93,-0.18629159849444585,0.07995600025278156,0.03478305134947967,0.05285912428032989
94,-0.2190073148727475,0.10066009096299972,0.05520996204629614,0.04792838059972728
95,-0.2575463983356819,0.11501528760451744,0.044655685274131475,0.083684427546542
96,-0.26433087765073515,0.13167335788554638,0.027540595885428964,0.08996574388234692
97,-0.22942317743229013,0.07777083261388631,0.004785918333451323,0.13922641690362017
98,-0.19345324848851933,0.04905296297236532,-0.01441088594984203,0.15343944423783962
99,-0.1825013234147369,0.054985404919897424,-0.01819455438334779,0.1487583912790437
100,-0.28343403511359194,0.15271938363679743,-0.01876718943736787,0.15363724114099941
101,-0.420220429273323,0.27035206516677757,-0.034024514796345294,0.19622435707160352
102,-0.31742020398457305,0.18806469088807953,-0.023279316673275163,0.17289533924414663
103,-0.2242974385922565,0.10016042385648763,0.00792030326540052,0.13054110247327977
104,-0.20699028855708554,0.08235338569101108,0.0054609241771231614,0.11446618768433013
105,-0.2150794173963636,0.10698436237255572,0.006712449242417326,0.09347204652342583
106,-0.2001476061727647,0.11914295416862501,0.01979492452073387,0.05686802602535846
107,-0.2302844932659664,0.13569372883417757,0.023415847360402413,0.06662114210227792
108,-0.22580544642474312,0.09950949403744398,0.032200060312130824,0.08934037997846211
109,-0.2584848523955082,0.14384104428018993,0.009595066952364895,0.1122234701843923
110,-0.3198614203501772,0.16820725349201582,0.021133145988039975,0.13795255059513076
111,-0.33082788088984316,0.16157786467477753,0.01324781897489724,0.161422074001604
112,-0.4066438018604588,0.24180031506991756,-0.011019353164778542,0.17414688646923773
113,-0.38955912327586684,0.21871496976575583,-0.015860609741914798,0.17346013050193912
114,-0.3644620093283583,0.2123806435123376,0.0087668098199899,0.1241878000462737
115,-0.3458070930474512,0.2187296018438157,0.013964380112204076,0.09642155063677832
116,-0.3457769478854582,0.21850592748071357,0.00825683388457088,0.09855187329407931
117,-0.26015183344677156,0.13596945084675804,0.014895771512213201,0.08610719386062962
118,-0.14764064885598743,0.052211961874706996,0.031561640050108995,0.05189979021873966
119,-0.16219707246321322,0.056597221747123796,0.04637786102013648,0.047723854112743026
120,-0.1752895127681029,0.029702026138097158,0.04691802446007212,0.0782421779682559
121,-0.16686331091292722,0.03230353429838629,0.023177979740111352,0.09257596869355474
122,-0.2056302223766879,0.05974871648734691,0.011705943289464392,0.12303086672337142
123,-0.2152161300596546,0.06876223411261802,-0.014996873680441003,0.15335092477133314
124,-0.16876985087196347,0.03266122347638677,-0.015031688719716722,0.1503242848366615
125,-0.1988290976431174,0.062421660573932634,-0.015008282667486699,0.1548378492842029
126,-0.24941909379835314,0.09331046053920025,-0.02138303336259972,0.1904549235722063
127,-0.20541051060403256,0.06837692200700383,-0.012912825950199304,0.16262320793917534
128,-0.2102809628825758,0.08263263652700327,0.003645488167628563,0.13085589316240223
129,-0.15268890663375867,0.0338990591817318,0.0017629637838044397,0.11473799719820096
130,-0.16097529319988912,0.05098448483594893,-0.00041163331909915005,0.10710786141743962
131,-0.1541397379560953,0.06825738553594222,0.011842347125358041,0.07285873362432964
132,-0.20193146430486933,0.09711017873794538,0.023510606050976813,0.07648963783866998
133,-0.15892837314632216,0.024763844872631748,0.026075574866880852,0.10440633883095268
134,-0.2440601859521148,0.12919657698040232,-0.00014900595054402564,0.1282858051980307
135,-0.2992560585541079,0.15633955127257168,0.013905883155241557,0.13940877043443264
136,-0.25800222327138106,0.09625216268019399,0.010941329227921084,0.15011224489204056
137,-0.3405084785656322,0.1743624936338969,-0.009148350112680174,0.17066864860681666
138,-0.3661470835833684,0.2009064765611351,-0.01771645094831732,0.1669523744782455
139,-0.2986249582217392,0.13859088354907312,0.0017869380263157342,0.13631566944130835
140,-0.2544247596640587,0.11136038973241287,0.021053736276373403,0.09837702337126579
141,-0.24163423309716794,0.11512072761996146,0.0008652558095419218,0.10278926546145574
142,-0.16218922912198402,0.04449047434776135,0.009708803491545074,0.08515388203848158
143,-0.12037932954850741,0.001075701733251933,0.030575436116804734,0.07037387060012112
144,-0.17471163087869765,0.03985573259409553,0.039041831481991376,0.07646052450805177
145,-0.14418386008464965,-0.015871989153950623,0.04632569448291373,0.09601068756186383
146,-0.19567166014442822,0.05863539301616611,0.018593422209824087,0.10379350352235664
147,-0.21984416627751288,0.07202233494381706,0.010638764204416423,0.13095833164889714
148,-0.19679199927455102,0.03972225167692221,-0.011985861684894962,0.1632823363429302
149,-0.15635112238916882,0.00999765897763262,-0.023437143002250388,0.170671633648098
150,-0.14404740056790194,0.018429388521135143,-0.024408372539920183,0.15991665064181124
151,-0.19704677358872683,0.06517976435535916,-0.02853191518618714,0.1790021788833801
152,-0.19449440274185267,0.05602950259871029,-0.02285663623755241,0.16863135250158462
153,-0.21731928849368498,0.08120128567969134,-0.00406554484662897,0.1431945769146052
154,-0.20088412578014334,0.07895073243695869,0.0017320439105709472,0.11331494981551936
155,-0.16203657413445957,0.04592115442928522,0.010807593831354795,0.09610264012110492
156,-0.17858230374264922,0.0873370925872856,0.011233988964745098,0.07284617635721127
157,-0.23335195819538643,0.12788035874530349,0.021109319548973278,0.07752985153386589
158,-0.18645845643156297,0.04543330212248096,0.024852978657937546,0.11200424307296453
159,-0.25613136991309576,0.12281063811991177,0.013436511044397366,0.12286303280730218
160,-0.3142549623531206,0.16926529785362157,0.017975141070158237,0.12579904167931874
161,-0.2530789023960547,0.09719903427092369,0.017935844217920358,0.14044534623817176
162,-0.31792725229667557,0.16136909814897024,0.009544151067195859,0.1470993975891922
163,-0.3267010882371914,0.15814888258385534,-0.002691491470557368,0.16092454566623
164,-0.2479610812997994,0.0707729958523772,0.011633721504160048,0.14552157299664437
165,-0.216859366571933,0.07179222436447176,0.03010417431940788,0.0936504889084351
166,-0.19526396918434077,0.0747032946816883,0.007355949116492755,0.0960622883023318
167,-0.14261439460989328,0.012457019036893191,0.008431949011468445,0.10224467756634888
168,-0.13169520400559043,-0.012598545179675033,0.029557743878302258,0.0861392856163173
