split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,0.000717668054399619,0.009966869194554378,0.295546672762811,0.0,0.0
eval,cov_forecast,0.0007219795379941964,0.009975363714249248,0.29870578495307043,52.07641196013289,-1.0689046710381216
eval,avgy,0.001193168753059275,0.014803023773317178,0.5008059115327167,25.352990033222593,-69.4507019318181
eval,y_mean,0.001193168753059275,0.014803023773317178,0.5008059115327167,25.352990033222593,-69.4507019318181
eval,avgy_mix_shared,0.0006953416153803965,0.009949167325871717,0.289436229494297,56.777408637873755,2.067505349118887
eval,cov_ridge_shared,0.0007043334029089222,0.009893693172724349,0.292376757730386,48.401162790697676,1.0725598778670633
eval,avgy_ridge_shared,0.0006978638619219928,0.00992320272842564,0.29026430984339596,56.22093023255814,1.7873193665267055
eval,y_ridge_shared,0.0006978638619219928,0.00992320272842564,0.29026430984339596,56.22093023255814,1.7873193665267055
eval,cov_y_ridge_shared,0.000695264124595467,0.009911465414800025,0.28972787474235123,54.8671096345515,1.9688254197094603
eval,cov_avgy_ridge_shared,0.000695264124595467,0.009911465414800025,0.28972787474235123,54.8671096345515,1.9688254197094603
eval,residual_ridge_shared,0.0006955499495364505,0.009932032385617226,0.2897299222415123,57.167774086378735,1.9681326360141103
eval,full_ridge_shared,0.0006910767642221899,0.009927059688548052,0.2888343391263147,55.348837209302324,2.2711585868142232
