split,baseline,mse,mae,nmse,relative_nmse_improvement_pct
eval,vanilla,0.0007283693559598294,0.010217318277627743,0.2734736473158723,0.0
eval,context_forecast,0.0007839854110565077,0.010788472903294903,0.2912207460306203,-6.489509643409786
eval,aggr_y,0.001021283246400674,0.014913321762870902,0.37892132917991345,-38.55862636089579
eval,y_mean,0.0009321428340729463,0.014711208104643374,0.34661215486842784,-26.744261566116386
eval,aggr_y_mix_shared,0.000714826902416041,0.010419885133151847,0.27037121850197054,1.1344525676795278
eval,aggr_y_mix_horizon,0.0007160764502870504,0.010361196003437273,0.2705383639667382,1.0733331631562142
eval,context_ridge_shared,0.0007235112955149026,0.010256382499903733,0.27209137633327796,0.5054494267221964
eval,context_ridge_horizon,0.0007302556779988807,0.010516922935001219,0.2750486093713452,-0.5759099902060111
eval,aggr_y_ridge_shared,0.0007147210870130649,0.010400407208080114,0.27054021648155,1.0726557615747414
eval,aggr_y_ridge_horizon,0.0007196465377533254,0.010484695166559293,0.27248959047204935,0.35983607688763675
eval,y_ridge_shared,0.0007111731862652145,0.010504388154910308,0.2695637824298434,1.4297044429706462
eval,y_ridge_horizon,0.0007163999163156196,0.010570731291184264,0.2717029973249556,0.647466404275337
eval,cov_y_ridge_shared,0.0007114951278698766,0.010505389337163367,0.26957347236597046,1.4261611633083642
eval,cov_horizon_ridge_shared,0.0007149818140273062,0.010398530816662038,0.2704673653165434,1.099294951756916
eval,cov_horizon_ridge_horizon,0.0007229328955696411,0.010587309585602566,0.2735497947072014,-0.027844507899203008
eval,residual_ridge_shared,0.0007102121929782855,0.010406534710158802,0.26907368160477035,1.608917624892696
eval,residual_ridge_horizon,0.0007169042084678025,0.01050688852078702,0.27162801090700683,0.6748863837449396
eval,full_ridge_shared,0.0007104224511696481,0.010540049943010655,0.2694886917652626,1.4571625418835927
eval,full_ridge_horizon,0.0007193069066072171,0.010719641133657047,0.27289729934720786,0.21075082528838895
