horizon,V,C,Y_1,Y_2,Y_3,Y_4,Y_5,N_1,N_2,N_3,N_4,N_5
shared,-2.1420878261105563e-05,-1.8263755848394126e-05,-1.2923628850799365e-05,-2.4239725293207305e-06,-3.2741350361305025e-06,-5.9939199671166005e-06,-4.07735720256798e-06,-1.0260612343957255e-05,-1.4186766034386212e-05,-1.1778884995309622e-05,-1.6406111798987065e-05,-1.405032336613368e-05
