split,baseline,mse,mae,nmse,positive_window_pct,relative_nmse_improvement_pct
eval,vanilla,2630559.2951259823,169.92488774384512,0.2092849077232636,0.0,0.0
eval,avgy,4370778.34347644,212.41116491961154,0.2586323093694459,28.205128205128204,-23.57905411480227
eval,bayes_avgy_shared,2630559.2951259823,169.92488774384512,0.2092849077232636,0.0,0.0
eval,bayes_avgy_horizon,2630559.2951259823,169.92488774384512,0.2092849077232636,0.0,0.0
eval,oracle_avgy_shared,2397437.489005257,156.2049078944286,0.1718576175846129,28.205128205128204,17.883415744503004
eval,oracle_avgy_horizon,2057174.3296909619,128.3674477851421,0.14041636094220616,99.34333958724203,32.90659968282184
eval,catboost_avgy_classifier_shared,3374537.752002242,185.3049382498663,0.22510158457966545,15.900562851782365,-7.557485644075278
eval,catboost_avgy_regressor_shared,2631685.230356245,170.1344741825663,0.20929438069681497,0.0,-0.004526352929322105
eval,catboost_avgy_regressor_shared_soft,2627674.290556822,171.57050796919168,0.2005312879462662,45.61444652908067,4.182633077666675
eval,catboost_avgy_regressor_horizon,2637904.560860517,170.97456352839242,0.2105323246883782,29.19793621013133,-0.5960377070113693
